band,gage,lag,agg,corr
temperature_2m,11402000,326,mu,-0.07147425353762017
temperature_2m,11402000,326,min,-0.07500591376251514
temperature_2m,11402000,326,max,-0.07392016291233443
temperature_2m,11185500,327,mu,0.2992424591783945
temperature_2m,11185500,327,min,0.287568483919535
temperature_2m,11185500,327,max,0.3406748502460504
temperature_2m,11189500,327,mu,0.05357424025393906
temperature_2m,11189500,327,min,0.03133324928645569
temperature_2m,11189500,327,max,0.08461832456064658
temperature_2m,11202710,327,mu,0.0342076868825106
temperature_2m,11202710,327,min,0.025480665032133264
temperature_2m,11202710,327,max,0.03980401657355849
temperature_2m,11208000,327,mu,0.4302605962590402
temperature_2m,11208000,327,min,0.4113507908375184
temperature_2m,11208000,327,max,0.4505421594931719
temperature_2m,11266500,327,mu,0.30446528520660066
temperature_2m,11266500,327,min,0.2957676747687385
temperature_2m,11266500,327,max,0.32137364566687393
temperature_2m,11318500,327,mu,-0.10662811846866888
temperature_2m,11318500,327,min,-0.12186480482635689
temperature_2m,11318500,327,max,-0.09979822944008748
temperature_2m,11402000,327,mu,-0.0737549575371622
temperature_2m,11402000,327,min,-0.07584598421404741
temperature_2m,11402000,327,max,-0.07733472523886706
temperature_2m,11185500,328,mu,0.29184645847349927
temperature_2m,11185500,328,min,0.28070794000591154
temperature_2m,11185500,328,max,0.33338608146552834
temperature_2m,11189500,328,mu,0.04530510177368033
temperature_2m,11189500,328,min,0.0237647977961899
temperature_2m,11189500,328,max,0.07613036878802344
temperature_2m,11202710,328,mu,0.028727104813694497
temperature_2m,11202710,328,min,0.01935835459817287
temperature_2m,11202710,328,max,0.03455949579976272
temperature_2m,11208000,328,mu,0.4193816726248768
temperature_2m,11208000,328,min,0.4002099026266976
temperature_2m,11208000,328,max,0.43968515197043084
temperature_2m,11266500,328,mu,0.296858725678675
temperature_2m,11266500,328,min,0.2882348649660862
temperature_2m,11266500,328,max,0.3143782411858019
temperature_2m,11318500,328,mu,-0.11347604233375595
temperature_2m,11318500,328,min,-0.12866538478495468
temperature_2m,11318500,328,max,-0.10612959528586782
temperature_2m,11402000,328,mu,-0.07862779846805802
temperature_2m,11402000,328,min,-0.08079895106205205
temperature_2m,11402000,328,max,-0.08154841726130736
temperature_2m,11185500,329,mu,0.28359732495062623
temperature_2m,11185500,329,min,0.27274460613785523
temperature_2m,11185500,329,max,0.3256226056265525
temperature_2m,11189500,329,mu,0.03416766778314867
temperature_2m,11189500,329,min,0.011703132776754208
temperature_2m,11189500,329,max,0.06616121309392876
temperature_2m,11202710,329,mu,0.016124892001247063
temperature_2m,11202710,329,min,0.0060610116199926655
temperature_2m,11202710,329,max,0.022749368048716967
temperature_2m,11208000,329,mu,0.4077890967452302
temperature_2m,11208000,329,min,0.38828759357446635
temperature_2m,11208000,329,max,0.428195244779919
temperature_2m,11266500,329,mu,0.2887765134337183
temperature_2m,11266500,329,min,0.279571128077699
temperature_2m,11266500,329,max,0.3070588365439358
temperature_2m,11318500,329,mu,-0.12153206170698078
temperature_2m,11318500,329,min,-0.13818667190123513
temperature_2m,11318500,329,max,-0.1126743084914218
temperature_2m,11402000,329,mu,-0.0871500984059629
temperature_2m,11402000,329,min,-0.0901380153570786
temperature_2m,11402000,329,max,-0.08976522814157602
temperature_2m,11185500,330,mu,0.27419686192125514
temperature_2m,11185500,330,min,0.26329927819166793
temperature_2m,11185500,330,max,0.31688967719706024
temperature_2m,11189500,330,mu,0.02513695905902111
temperature_2m,11189500,330,min,0.0007927037937238972
temperature_2m,11189500,330,max,0.059921113014821566
temperature_2m,11202710,330,mu,0.007586695980892117
temperature_2m,11202710,330,min,-0.004789448105058375
temperature_2m,11202710,330,max,0.01625742559860335
temperature_2m,11208000,330,mu,0.3958113390323556
temperature_2m,11208000,330,min,0.3763838051524739
temperature_2m,11208000,330,max,0.41603035906681274
temperature_2m,11266500,330,mu,0.28236510687920713
temperature_2m,11266500,330,min,0.2731834951315692
temperature_2m,11266500,330,max,0.3011962553724484
temperature_2m,11318500,330,mu,-0.1269834486640727
temperature_2m,11318500,330,min,-0.14426234501828183
temperature_2m,11318500,330,max,-0.11781228924260456
temperature_2m,11402000,330,mu,-0.09167957807004506
temperature_2m,11402000,330,min,-0.09496224438310302
temperature_2m,11402000,330,max,-0.09459795235058509
temperature_2m,11185500,331,mu,0.2641106829319921
temperature_2m,11185500,331,min,0.2528310747342751
temperature_2m,11185500,331,max,0.3074720854054662
temperature_2m,11189500,331,mu,0.01920859666116038
temperature_2m,11189500,331,min,-0.004369068691814564
temperature_2m,11189500,331,max,0.055610244797900873
temperature_2m,11202710,331,mu,0.004763727781369208
temperature_2m,11202710,331,min,-0.007838141808698964
temperature_2m,11202710,331,max,0.013713044414666361
temperature_2m,11208000,331,mu,0.38485148649581596
temperature_2m,11208000,331,min,0.36537024407306795
temperature_2m,11208000,331,max,0.4050247938469244
temperature_2m,11266500,331,mu,0.27728734253401577
temperature_2m,11266500,331,min,0.26752946566902314
temperature_2m,11266500,331,max,0.29679285097039293
temperature_2m,11318500,331,mu,-0.13180070347877745
temperature_2m,11318500,331,min,-0.14948093411730207
temperature_2m,11318500,331,max,-0.12207807486426771
temperature_2m,11402000,331,mu,-0.09866861355756908
temperature_2m,11402000,331,min,-0.10203460957593494
temperature_2m,11402000,331,max,-0.10150423957553917
temperature_2m,11185500,332,mu,0.25440483944391956
temperature_2m,11185500,332,min,0.24264574795201296
temperature_2m,11185500,332,max,0.29812636481050214
temperature_2m,11189500,332,mu,0.01515657055078426
temperature_2m,11189500,332,min,-0.008001678795222194
temperature_2m,11189500,332,max,0.05226113707244749
temperature_2m,11202710,332,mu,0.0025440670403710838
temperature_2m,11202710,332,min,-0.010314081345046083
temperature_2m,11202710,332,max,0.011744730018903521
temperature_2m,11208000,332,mu,0.37429298573157277
temperature_2m,11208000,332,min,0.3546492597994275
temperature_2m,11208000,332,max,0.39454827274545745
temperature_2m,11266500,332,mu,0.2731353011132756
temperature_2m,11266500,332,min,0.2632454272522538
temperature_2m,11266500,332,max,0.2932009525087062
temperature_2m,11318500,332,mu,-0.1374653551928216
temperature_2m,11318500,332,min,-0.15512303041207362
temperature_2m,11318500,332,max,-0.12773315519956238
temperature_2m,11402000,332,mu,-0.10392141679300056
temperature_2m,11402000,332,min,-0.10771097447644828
temperature_2m,11402000,332,max,-0.10583039441399776
temperature_2m,11185500,333,mu,0.24568241971389967
temperature_2m,11185500,333,min,0.23346814131440866
temperature_2m,11185500,333,max,0.2897884167615214
temperature_2m,11189500,333,mu,0.011729157025552226
temperature_2m,11189500,333,min,-0.012016230543665832
temperature_2m,11189500,333,max,0.049713695176653104
temperature_2m,11202710,333,mu,0.0024691668824510394
temperature_2m,11202710,333,min,-0.010992087317607764
temperature_2m,11202710,333,max,0.01265506991649941
temperature_2m,11208000,333,mu,0.3635367929917107
temperature_2m,11208000,333,min,0.34372260056831017
temperature_2m,11208000,333,max,0.38390048818525097
temperature_2m,11266500,333,mu,0.26813145138503963
temperature_2m,11266500,333,min,0.2584333091382316
temperature_2m,11266500,333,max,0.28867823012302946
temperature_2m,11318500,333,mu,-0.14334840718284284
temperature_2m,11318500,333,min,-0.16081502763568545
temperature_2m,11318500,333,max,-0.13383880856690636
temperature_2m,11402000,333,mu,-0.11323856601084856
temperature_2m,11402000,333,min,-0.11594445141553826
temperature_2m,11402000,333,max,-0.11591237429813792
temperature_2m,11185500,334,mu,0.23855145171900913
temperature_2m,11185500,334,min,0.2260043965044842
temperature_2m,11185500,334,max,0.2830965932161609
temperature_2m,11189500,334,mu,0.009417201950699233
temperature_2m,11189500,334,min,-0.015089368096500388
temperature_2m,11189500,334,max,0.04739983956508966
temperature_2m,11202710,334,mu,0.0012103680486502035
temperature_2m,11202710,334,min,-0.012333723373582508
temperature_2m,11202710,334,max,0.011410058372965194
temperature_2m,11208000,334,mu,0.352294127347085
temperature_2m,11208000,334,min,0.33222599490115307
temperature_2m,11208000,334,max,0.3728669409948455
temperature_2m,11266500,334,mu,0.26040695747507603
temperature_2m,11266500,334,min,0.2510869238391071
temperature_2m,11266500,334,max,0.2814936609434141
temperature_2m,11318500,334,mu,-0.1472142246232775
temperature_2m,11318500,334,min,-0.16475610694545484
temperature_2m,11318500,334,max,-0.13783106094188782
temperature_2m,11402000,334,mu,-0.11978403353877294
temperature_2m,11402000,334,min,-0.12224309279681594
temperature_2m,11402000,334,max,-0.12276275775596655
temperature_2m,11185500,335,mu,0.23164163516254685
temperature_2m,11185500,335,min,0.2191816520688394
temperature_2m,11185500,335,max,0.2758000923047784
temperature_2m,11189500,335,mu,0.007481842019368663
temperature_2m,11189500,335,min,-0.017519264730760542
temperature_2m,11189500,335,max,0.045140888366387286
temperature_2m,11202710,335,mu,-0.0006453831485551205
temperature_2m,11202710,335,min,-0.014126740083168781
temperature_2m,11202710,335,max,0.008859580085396562
temperature_2m,11208000,335,mu,0.3404648616727501
temperature_2m,11208000,335,min,0.31992096993869823
temperature_2m,11208000,335,max,0.3615217766070537
temperature_2m,11266500,335,mu,0.25024277690964775
temperature_2m,11266500,335,min,0.24085564866015358
temperature_2m,11266500,335,max,0.27227952128230853
temperature_2m,11318500,335,mu,-0.151591793997758
temperature_2m,11318500,335,min,-0.1692471296390557
temperature_2m,11318500,335,max,-0.14201783845559132
temperature_2m,11402000,335,mu,-0.1258303890949367
temperature_2m,11402000,335,min,-0.12745233858815636
temperature_2m,11402000,335,max,-0.12917694805597588
temperature_2m,11185500,336,mu,0.22449439340042265
temperature_2m,11185500,336,min,0.21209202990906562
temperature_2m,11185500,336,max,0.268355754187717
temperature_2m,11189500,336,mu,0.0038508469288516165
temperature_2m,11189500,336,min,-0.021944284252959013
temperature_2m,11189500,336,max,0.04173985423745969
temperature_2m,11202710,336,mu,-0.0037539683809914913
temperature_2m,11202710,336,min,-0.018306978574052064
temperature_2m,11202710,336,max,0.005826300815100252
temperature_2m,11208000,336,mu,0.32722491961220673
temperature_2m,11208000,336,min,0.306395506571825
temperature_2m,11208000,336,max,0.348479939778706
temperature_2m,11266500,336,mu,0.23927266412452014
temperature_2m,11266500,336,min,0.22916832574160717
temperature_2m,11266500,336,max,0.26235144828192547
temperature_2m,11318500,336,mu,-0.1574745861657987
temperature_2m,11318500,336,min,-0.17481379256838017
temperature_2m,11318500,336,max,-0.147730014810041
temperature_2m,11402000,336,mu,-0.1314226166457095
temperature_2m,11402000,336,min,-0.13307416358229007
temperature_2m,11402000,336,max,-0.1342888110490381
temperature_2m,11185500,337,mu,0.21697228381074318
temperature_2m,11185500,337,min,0.20468850537209507
temperature_2m,11185500,337,max,0.2606563354570528
temperature_2m,11189500,337,mu,0.0018316445531138825
temperature_2m,11189500,337,min,-0.02374204574604603
temperature_2m,11189500,337,max,0.03873261485299021
temperature_2m,11202710,337,mu,-0.005517690017927512
temperature_2m,11202710,337,min,-0.018634324714182863
temperature_2m,11202710,337,max,0.0029231776448953397
temperature_2m,11208000,337,mu,0.31379337291636267
temperature_2m,11208000,337,min,0.29288415772966575
temperature_2m,11208000,337,max,0.3350935114978591
temperature_2m,11266500,337,mu,0.22982549603203328
temperature_2m,11266500,337,min,0.21883124695298048
temperature_2m,11266500,337,max,0.2533424554925538
temperature_2m,11318500,337,mu,-0.16433681888360982
temperature_2m,11318500,337,min,-0.18125442072228848
temperature_2m,11318500,337,max,-0.15506861236050307
temperature_2m,11402000,337,mu,-0.13672841824255424
temperature_2m,11402000,337,min,-0.1392846999870541
temperature_2m,11402000,337,max,-0.13975692834768086
temperature_2m,11185500,338,mu,0.20914236451464155
temperature_2m,11185500,338,min,0.19665645119456698
temperature_2m,11185500,338,max,0.252716440037703
temperature_2m,11189500,338,mu,-0.002650285699021845
temperature_2m,11189500,338,min,-0.02722398542883878
temperature_2m,11189500,338,max,0.03468957739608913
temperature_2m,11202710,338,mu,-0.01020692600002836
temperature_2m,11202710,338,min,-0.021713878971602416
temperature_2m,11202710,338,max,-0.003684773694240886
temperature_2m,11208000,338,mu,0.3024299794508731
temperature_2m,11208000,338,min,0.28158841728892875
temperature_2m,11208000,338,max,0.32380393346847514
temperature_2m,11266500,338,mu,0.22209874271769275
temperature_2m,11266500,338,min,0.21046736845399083
temperature_2m,11266500,338,max,0.24590586374064438
temperature_2m,11318500,338,mu,-0.1719073779505515
temperature_2m,11318500,338,min,-0.18800259804871697
temperature_2m,11318500,338,max,-0.1632700971035881
temperature_2m,11402000,338,mu,-0.1448792559613342
temperature_2m,11402000,338,min,-0.147468570257881
temperature_2m,11402000,338,max,-0.1480257974427347
temperature_2m,11185500,339,mu,0.20043668805476847
temperature_2m,11185500,339,min,0.18774220408945558
temperature_2m,11185500,339,max,0.24452413497170203
temperature_2m,11189500,339,mu,-0.009446605874967907
temperature_2m,11189500,339,min,-0.03610391253783576
temperature_2m,11189500,339,max,0.02982807866937451
temperature_2m,11202710,339,mu,-0.018418344604551218
temperature_2m,11202710,339,min,-0.031532328610968594
temperature_2m,11202710,339,max,-0.00967064584764853
temperature_2m,11208000,339,mu,0.29269111204462006
temperature_2m,11208000,339,min,0.2721034766115665
temperature_2m,11208000,339,max,0.3140206445803396
temperature_2m,11266500,339,mu,0.21514507716691558
temperature_2m,11266500,339,min,0.20305199153898534
temperature_2m,11266500,339,max,0.23946643869623302
temperature_2m,11318500,339,mu,-0.17927142095954562
temperature_2m,11318500,339,min,-0.19531070619701282
temperature_2m,11318500,339,max,-0.17039616801425825
temperature_2m,11402000,339,mu,-0.15435826322460153
temperature_2m,11402000,339,min,-0.15660527871110724
temperature_2m,11402000,339,max,-0.1572530122284544
temperature_2m,11185500,340,mu,0.1910252031420595
temperature_2m,11185500,340,min,0.1780327962441746
temperature_2m,11185500,340,max,0.2353861010901027
temperature_2m,11189500,340,mu,-0.013589866798857046
temperature_2m,11189500,340,min,-0.0412562461338017
temperature_2m,11189500,340,max,0.026756600167611284
temperature_2m,11202710,340,mu,-0.019926443746664146
temperature_2m,11202710,340,min,-0.03387692026373956
temperature_2m,11202710,340,max,-0.010072016856191692
temperature_2m,11208000,340,mu,0.2828234753579607
temperature_2m,11208000,340,min,0.2622599586744566
temperature_2m,11208000,340,max,0.30403676395166274
temperature_2m,11266500,340,mu,0.20815081047093997
temperature_2m,11266500,340,min,0.1955580786978676
temperature_2m,11266500,340,max,0.23303251479623377
temperature_2m,11318500,340,mu,-0.18233764069760097
temperature_2m,11318500,340,min,-0.19832035688720492
temperature_2m,11318500,340,max,-0.17277507578283596
temperature_2m,11402000,340,mu,-0.16147884753628713
temperature_2m,11402000,340,min,-0.16344609612247477
temperature_2m,11402000,340,max,-0.16435915723077385
temperature_2m,11185500,341,mu,0.1826613218343777
temperature_2m,11185500,341,min,0.16930542765420722
temperature_2m,11185500,341,max,0.2267674694348041
