filepath,filename_ext,filename_prefix,subdir,crs,scale,satellite,band,date_str,date,pixel_sum,pixel_mean,pixel_min,pixel_max,gage
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_02_18,2017-02-18,91628.0,76.10299,36.0,106.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_02_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_02_26,2017-02-26,114352.0,93.57774,47.0,122.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_03_06,2017-03-06,158571.0,90.45693,61.0,132.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_03_14,2017-03-14,195573.0,128.49738,84.0,170.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_03_22,2017-03-22,232581.0,138.85432,86.0,183.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_03_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_03_30,2017-03-30,198528.0,136.35165,79.0,185.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_04_07.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_04_07,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_04_07,2017-04-07,131665.0,149.28004,92.0,191.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_04_15.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_04_15,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_04_15,2017-04-15,161581.0,143.5,74.0,204.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_04_23.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_04_23,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_04_23,2017-04-23,465640.0,158.8131,93.0,222.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_05_01,2017-05-01,366297.0,146.87129,74.0,219.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_05_09,2017-05-09,432210.0,177.28056,100.0,229.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_05_17,2017-05-17,378092.0,108.14989,47.0,256.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_05_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_05_25,2017-05-25,475983.0,122.10954,68.0,238.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_06_02,2017-06-02,527323.0,102.81205,43.0,267.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_06_10,2017-06-10,685650.0,114.67637,61.0,306.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_06_18,2017-06-18,514463.0,75.03836,12.0,387.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_06_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_06_26,2017-06-26,511225.0,69.31864,3.0,305.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_04.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_04,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_07_04,2017-07-04,492995.0,64.8507,3.0,356.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_12.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_12,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_07_12,2017-07-12,488458.0,61.869286,1.0,341.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_20.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_20,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_07_20,2017-07-20,574774.0,71.783936,8.0,395.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_28.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_07_28,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_07_28,2017-07-28,434637.0,53.898438,3.0,292.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_05.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_05,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_08_05,2017-08-05,607553.0,74.50981,9.0,388.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_13.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_13,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_08_13,2017-08-13,585492.0,72.61466,17.0,289.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_21.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_21,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_08_21,2017-08-21,453903.0,56.183067,4.0,257.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_29.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_08_29,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_08_29,2017-08-29,357522.0,43.64815,7.0,278.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_09_06,2017-09-06,647598.0,79.05249,34.0,315.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_09_14,2017-09-14,627496.0,78.811356,43.0,226.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_09_22,2017-09-22,376213.0,50.586662,30.0,168.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_09_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_09_30,2017-09-30,310978.0,38.091377,15.0,140.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_10_08.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_10_08,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_10_08,2017-10-08,229493.0,28.49429,6.0,172.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_10_16.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_10_16,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_10_16,2017-10-16,282264.0,35.870377,18.0,135.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_10_24.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_10_24,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_10_24,2017-10-24,247498.0,30.12024,10.0,139.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_11_01,2017-11-01,424115.0,60.901062,40.0,85.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_11_09,2017-11-09,353786.0,56.66923,37.0,78.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_11_17,2017-11-17,420396.0,72.56966,46.0,104.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_11_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_11_25,2017-11-25,184202.0,61.56484,41.0,101.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_03.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_03,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_12_03,2017-12-03,189650.0,44.18686,24.0,70.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_11.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_11,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_12_11,2017-12-11,144905.0,31.487396,20.0,95.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_19.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_19,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_12_19,2017-12-19,178355.0,44.52197,25.0,64.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_27.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2017_12_27,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2017_12_27,2017-12-27,51416.0,14.851531,5.0,46.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_01_01,2018-01-01,121800.0,55.238094,33.0,75.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_01_09,2018-01-09,261100.0,60.24458,32.0,82.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_01_17,2018-01-17,283887.0,73.20449,30.0,104.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_01_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_01_25,2018-01-25,189024.0,49.109898,35.0,76.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_02_02,2018-02-02,183534.0,39.016582,27.0,103.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_02_10,2018-02-10,239499.0,59.48808,34.0,86.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_02_18,2018-02-18,165019.0,79.87367,18.0,119.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_02_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_02_26,2018-02-26,190974.0,86.53104,35.0,120.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_03_06,2018-03-06,231656.0,121.66807,58.0,157.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_03_14,2018-03-14,68834.0,100.781845,62.0,130.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_03_22,2018-03-22,190832.0,139.29343,85.0,179.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_03_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_03_30,2018-03-30,276877.0,116.53072,77.0,166.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_04_07.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_04_07,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_04_07,2018-04-07,254677.0,108.743385,65.0,169.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_04_15.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_04_15,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_04_15,2018-04-15,355305.0,113.95286,80.0,151.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_04_23.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_04_23,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_04_23,2018-04-23,506492.0,110.87828,56.0,187.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_05_01,2018-05-01,551053.0,99.864624,54.0,208.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_05_09,2018-05-09,833300.0,154.7734,84.0,237.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_05_17,2018-05-17,882901.0,163.74277,94.0,226.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_05_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_05_25,2018-05-25,919508.0,135.32126,87.0,240.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_06_02,2018-06-02,617871.0,79.17363,27.0,288.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_06_10,2018-06-10,656565.0,81.59128,29.0,320.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_06_18,2018-06-18,644706.0,79.06622,16.0,349.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_06_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_06_26,2018-06-26,568692.0,69.361145,8.0,332.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_04.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_04,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_07_04,2018-07-04,579327.0,70.74454,7.0,414.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_12.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_12,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_07_12,2018-07-12,483610.0,59.668106,7.0,351.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_20.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_20,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_07_20,2018-07-20,482476.0,59.6976,12.0,268.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_28.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_07_28,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_07_28,2018-07-28,307947.0,38.282818,0.0,229.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_05.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_05,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_08_05,2018-08-05,378805.0,45.74387,1.0,198.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_13.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_13,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_08_13,2018-08-13,410794.0,49.702843,2.0,346.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_21.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_21,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_08_21,2018-08-21,454005.0,54.791817,2.0,244.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_29.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_08_29,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_08_29,2018-08-29,392198.0,49.302074,7.0,239.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_06.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_06,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_09_06,2018-09-06,381511.0,46.299877,5.0,205.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_14.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_14,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_09_14,2018-09-14,339676.0,41.454235,6.0,171.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_22.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_22,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_09_22,2018-09-22,295417.0,36.480244,5.0,193.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_30.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_09_30,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_09_30,2018-09-30,589984.0,74.97573,57.0,145.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_10_08.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_10_08,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_10_08,2018-10-08,359608.0,44.7218,30.0,134.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_10_16.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_10_16,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_10_16,2018-10-16,240370.0,30.550331,9.0,146.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_10_24.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_10_24,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_10_24,2018-10-24,232087.0,28.895294,12.0,110.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_11_01,2018-11-01,205469.0,29.449476,14.0,101.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_11_09,2018-11-09,119540.0,16.21541,4.0,79.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_11_17,2018-11-17,231720.0,35.496323,19.0,73.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_11_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_11_25,2018-11-25,130288.0,60.825397,35.0,82.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_03.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_03,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_12_03,2018-12-03,149468.0,73.847824,37.0,104.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_11.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_11,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_12_11,2018-12-11,355887.0,79.31513,41.0,112.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_19.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_19,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_12_19,2018-12-19,193067.0,67.013885,39.0,90.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_27.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2018_12_27,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2018_12_27,2018-12-27,200329.0,44.300972,16.0,70.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_01.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_01,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_01_01,2019-01-01,207274.0,62.63947,30.0,103.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_09.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_09,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_01_09,2019-01-09,253175.0,64.38835,38.0,94.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_17.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_17,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_01_17,2019-01-17,215430.0,75.141266,40.0,105.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_25.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_01_25,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_01_25,2019-01-25,202433.0,77.382645,43.0,105.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_02.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_02,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_02_02,2019-02-02,11717.0,55.009388,28.0,81.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_10.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_10,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_02_10,2019-02-10,33536.0,67.47686,30.0,86.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_18.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_18,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_02_18,2019-02-18,156598.0,95.60317,45.0,140.0,11266500
11266500/epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_26.tif,tif,epsg_4326__463_31__MODIS_006_MOD16A2__ET__2019_02_26,11266500,epsg_4326,463.31,MODIS_006_MOD16A2,ET,2019_02_26,2019-02-26,66149.0,90.49111,54.0,124.0,11266500
